ymd,h,m,v
20171204,6,0,77.76
20171204,6,5,78.72
20171204,6,10,79.68
20171204,6,15,78.72
20171204,6,20,91.2
20171204,6,25,114.24
20171204,6,30,110.4
20171204,6,35,110.4
20171204,6,40,114.24
20171204,6,45,115.2
20171204,6,50,174.72
20171204,6,55,267.84
20171204,7,0,203.52
20171204,7,5,169.92
20171204,7,10,169.92
20171204,7,15,191.04
20171204,7,20,274.56
20171204,7,25,289.92
20171204,7,30,294.72
20171204,7,35,299.52
20171204,7,40,309.12
20171204,7,45,316.8
20171204,7,50,340.8
20171204,7,55,346.56
20171204,8,0,358.08
20171204,8,5,366.72
20171204,8,10,286.08
20171204,8,15,213.12
20171204,8,20,211.2
20171204,8,25,245.76
20171204,8,30,200.64
20171204,8,35,221.76
20171204,8,40,351.36
20171204,8,45,346.56
20171204,8,50,342.72
20171204,8,55,354.24
20171204,9,0,356.16
20171204,9,5,356.16
20171204,9,10,358.08
20171204,9,15,351.36
20171204,9,20,389.76
20171204,9,25,344.64
20171204,9,30,358.08
20171204,9,35,343.68
20171204,9,40,369.6
20171204,9,45,493.44
20171204,9,50,508.8
20171204,9,55,432.96
20171204,10,0,392.64
20171204,10,5,360
20171204,10,10,359.04
20171204,10,15,498.24
20171204,10,20,493.44
20171204,10,25,509.76
20171204,10,30,498.24
20171204,10,35,504
20171204,10,40,505.92
20171204,10,45,490.56
20171204,10,50,336.96
20171204,10,55,349.44
20171204,11,0,490.56
20171204,11,5,492.48
20171204,11,10,481.92
20171204,11,15,496.32
20171204,11,20,500.16
20171204,11,25,453.12
20171204,11,30,340.8
20171204,11,35,432
20171204,11,40,493.44
20171204,11,45,499.2
20171204,11,50,496.32
20171204,11,55,489.6
20171204,12,0,480
20171204,12,5,477.12
20171204,12,10,326.4
20171204,12,15,307.2
20171204,12,20,461.76
20171204,12,25,482.88
20171204,12,30,480
20171204,12,35,488.64
20171204,12,40,494.4
20171204,12,45,483.84
20171204,12,50,356.16
20171204,12,55,360
20171204,13,0,485.76
20171204,13,5,499.2
20171204,13,10,500.16
20171204,13,15,498.24
20171204,13,20,497.28
20171204,13,25,379.2
20171204,13,30,326.4
20171204,13,35,385.92
20171204,13,40,499.2
20171204,13,45,480
20171204,13,50,491.52
20171204,13,55,500.16
20171204,14,0,499.2
20171204,14,5,498.24
20171204,14,10,500.16
20171204,14,15,396.48
20171204,14,20,414.72
20171204,14,25,484.8
20171204,14,30,496.32
20171204,14,35,498.24
20171204,14,40,498.24
20171204,14,45,497.28
20171204,14,50,369.6
20171204,14,55,324.48
20171204,15,0,439.68
20171204,15,5,495.36
20171204,15,10,500.16
20171204,15,15,497.28
20171204,15,20,486.72
20171204,15,25,499.2
20171204,15,30,499.2
20171204,15,35,351.36
20171204,15,40,410.88
20171204,15,45,487.68
20171204,15,50,487.68
20171204,15,55,494.4
20171204,16,0,487.68
20171204,16,5,480.96
20171204,16,10,339.84
20171204,16,15,337.92
20171204,16,20,337.92
20171204,16,25,327.36
20171204,16,30,413.76
20171204,16,35,464.64
20171204,16,40,495.36
20171204,16,45,494.4
20171204,16,50,502.08
20171204,16,55,471.36
20171204,17,0,368.64
20171204,17,5,368.64
20171204,17,10,366.72
20171204,17,15,369.6
20171204,17,20,345.6
20171204,17,25,452.16
20171204,17,30,494.4
20171204,17,35,502.08
20171204,17,40,443.52
20171204,17,45,341.76
20171204,17,50,348.48
20171204,17,55,345.6
20171204,18,0,384
20171204,18,5,334.08
20171204,18,10,409.92
20171204,18,15,480.96
20171204,18,20,499.2
20171204,18,25,501.12
20171204,18,30,502.08
20171204,18,35,370.56
20171204,18,40,435.84
20171204,18,45,360.96
20171204,18,50,350.4
20171204,18,55,456
20171204,19,0,467.52
20171204,19,5,484.8
20171204,19,10,485.76
20171204,19,15,498.24
20171204,19,20,498.24
20171204,19,25,427.2
20171204,19,30,333.12
20171204,19,35,338.88
20171204,19,40,319.68
20171204,19,45,364.8
20171204,19,50,441.6
20171204,19,55,478.08
20171204,20,0,489.6
20171204,20,5,497.28
20171204,20,10,455.04
20171204,20,15,358.08
20171204,20,20,337.92
20171204,20,25,466.56
20171204,20,30,495.36
20171204,20,35,506.88
20171204,20,40,491.52
20171204,20,45,480.96
20171204,20,50,482.88
20171204,20,55,434.88
20171204,21,0,321.6
20171204,21,5,399.36
20171204,21,10,456.96
20171204,21,15,493.44
20171204,21,20,499.2
20171204,21,25,499.2
20171204,21,30,489.6
20171204,21,35,493.44
20171204,21,40,404.16
20171204,21,45,386.88
20171204,21,50,456.96
20171204,21,55,492.48
20171204,22,0,488.64
20171204,22,5,492.48
20171204,22,10,468.48
20171204,22,15,319.68
20171204,22,20,371.52
20171204,22,25,446.4
20171204,22,30,482.88
20171204,22,35,492.48
20171204,22,40,496.32
20171204,22,45,479.04
20171204,22,50,349.44
20171204,23,0,418.56
20171204,23,5,477.12
20171204,23,10,496.32
20171204,23,15,487.68
20171204,23,20,487.68
20171204,23,25,491.52
20171204,23,30,334.08
20171204,23,35,360.96
20171204,23,40,409.92
20171204,23,45,435.84
20171204,23,50,481.92
20171204,23,55,479.04
20171205,0,0,494.4
20171205,0,5,494.4
20171205,0,10,495.36
20171205,0,15,491.52
20171205,0,20,378.24
20171205,0,25,352.32
20171205,0,30,480
20171205,0,35,465.6
20171205,0,40,484.8
20171205,0,45,493.44
20171205,0,50,435.84
20171205,0,55,338.88
20171205,1,0,322.56
20171205,1,5,410.88
20171205,1,10,461.76
20171205,1,15,496.32
20171205,1,20,487.68
20171205,1,25,496.32
20171205,1,30,491.52
20171205,1,35,484.8
20171205,1,40,495.36
20171205,1,45,433.92
20171205,1,50,338.88
20171205,1,55,472.32
20171205,2,0,490.56
20171205,2,5,498.24
20171205,2,10,503.04
20171205,2,15,490.56
20171205,2,20,350.4
20171205,2,25,332.16
20171205,2,30,368.64
20171205,2,35,420.48
20171205,2,40,465.6
20171205,2,45,491.52
20171205,2,50,495.36
20171205,2,55,499.2
20171205,3,0,492.48
20171205,3,5,432
20171205,3,10,360.96
20171205,3,15,451.2
20171205,3,20,496.32
20171205,3,25,495.36
20171205,3,30,489.6
20171205,3,35,494.4
20171205,3,40,497.28
20171205,3,45,371.52
20171205,3,50,336
20171205,3,55,324.48
20171205,4,0,409.92
20171205,4,5,437.76
20171205,4,10,479.04
20171205,4,15,482.88
20171205,4,20,492.48
20171205,4,25,498.24
20171205,4,30,471.36
20171205,4,35,368.64
20171205,4,40,440.64
20171205,4,45,437.76
20171205,4,50,480
20171205,4,55,497.28
20171205,5,0,495.36
20171205,5,5,495.36
20171205,5,10,500.16
20171205,5,15,397.44
20171205,5,20,325.44
20171205,5,25,408.96
20171205,5,30,466.56
20171205,5,35,494.4
20171205,5,40,492.48
20171205,5,45,493.44
20171205,5,50,496.32
20171205,5,55,494.4
20171205,6,0,348.48
20171205,6,5,356.16
20171205,6,10,485.76
20171205,6,15,488.64
20171205,6,20,490.56
20171205,6,25,499.2
20171205,6,30,492.48
20171205,6,35,478.08
20171205,6,40,345.6
20171205,6,45,341.76
20171205,6,50,395.52
20171205,6,55,342.72
20171205,7,0,445.44
20171205,7,5,474.24
20171205,7,10,508.8
20171205,7,15,486.72
20171205,7,20,482.88
20171205,7,25,359.04
20171205,7,30,384
20171205,7,35,384.96
20171205,7,40,455.04
20171205,7,45,495.36
20171205,7,50,504
20171205,7,55,513.6
20171205,8,0,511.68
20171205,8,5,513.6
20171205,8,10,436.8
20171205,8,15,339.84
20171205,8,20,368.64
20171205,8,25,486.72
20171205,8,30,494.4
20171205,8,35,497.28
20171205,8,40,480
20171205,8,45,505.92
20171205,8,50,514.56
20171205,8,55,432
20171205,9,0,374.4
20171205,9,5,363.84
20171205,9,10,417.6
20171205,9,15,478.08
20171205,9,20,504.96
20171205,9,25,497.28
20171205,9,30,498.24
20171205,9,35,466.56
20171205,9,40,341.76
20171205,9,45,344.64
20171205,9,50,348.48
20171205,9,55,377.28
20171205,10,0,455.04
20171205,10,5,489.6
20171205,10,10,506.88
20171205,10,15,504
20171205,10,20,505.92
20171205,10,25,457.92
20171205,10,30,360
20171205,10,35,418.56
20171205,10,40,489.6
20171205,10,45,502.08
20171205,10,50,505.92
20171205,10,55,502.08
20171205,11,0,502.08
20171205,11,5,500.16
20171205,11,10,337.92
20171205,11,15,449.28
20171205,11,20,487.68
20171205,11,25,496.32
20171205,11,30,506.88
20171205,11,35,508.8
20171205,11,40,509.76
20171205,11,45,495.36
20171205,11,50,375.36
20171205,11,55,342.72
20171205,12,0,473.28
20171205,12,5,487.68
20171205,12,10,496.32
20171205,12,15,484.8
20171205,12,20,491.52
20171205,12,25,497.28
20171205,12,30,374.4
20171205,12,35,342.72
20171205,12,40,405.12
20171205,12,45,489.6
20171205,12,50,488.64
20171205,12,55,497.28
20171205,13,0,504
20171205,13,5,506.88
20171205,13,10,507.84
20171205,14,30,497.28
20171205,14,35,496.32
20171205,14,40,498.24
20171205,14,45,347.52
20171205,14,50,470.4
20171205,14,55,500.16
20171205,15,0,491.52
20171205,15,5,486.72
20171205,15,10,492.48
20171205,15,15,489.6
20171205,15,20,362.88
20171205,15,25,341.76
20171205,15,30,340.8
20171205,15,35,343.68
20171205,15,40,357.12
20171205,15,45,344.64
20171205,15,50,483.84
20171205,15,55,494.4
20171205,16,0,495.36
20171205,16,5,414.72
20171205,16,15,358.08
20171205,16,20,450.24
20171205,16,25,501.12
20171205,16,30,500.16
20171205,16,35,505.92
20171205,16,40,503.04
20171205,16,45,503.04
20171205,16,50,504.96
20171205,16,55,469.44
20171205,17,0,333.12
20171205,17,5,436.8
20171205,17,10,499.2
20171205,17,15,472.32
20171205,17,20,505.92
20171205,17,25,506.88
20171205,17,30,496.32
20171205,17,35,369.6
20171205,17,40,360.96
20171205,17,45,338.88
20171205,17,50,435.84
20171205,17,55,485.76
20171205,18,0,500.16
20171205,18,5,501.12
20171205,18,10,507.84
20171205,18,15,414.72
20171205,18,20,336
20171205,18,25,336.96
20171205,18,30,338.88
20171205,18,35,366.72
20171205,18,40,474.24
20171205,18,45,506.88
20171205,18,50,505.92
20171205,18,55,476.16
20171205,19,0,350.4
20171205,19,5,438.72
20171205,19,10,466.56
20171205,19,15,485.76
20171205,19,20,492.48
20171205,19,25,498.24
20171205,19,30,492.48
20171205,19,35,494.4
20171205,19,40,432
20171205,19,45,315.84
20171205,19,50,411.84
20171205,19,55,490.56
20171205,20,0,502.08
20171205,20,5,498.24
20171205,20,10,497.28
20171205,20,15,487.68
20171205,20,20,424.32
20171205,20,25,351.36
20171205,20,30,429.12
20171205,20,35,484.8
20171205,20,40,490.56
20171205,20,45,495.36
20171205,20,50,465.6
20171205,20,55,326.4
20171205,21,0,388.8
20171205,21,5,466.56
20171205,21,10,492.48
20171205,21,15,488.64
20171205,21,20,497.28
20171205,21,25,498.24
20171205,21,30,491.52
20171205,21,35,487.68
20171205,21,40,393.6
20171205,21,45,386.88
20171205,21,50,496.32
20171205,21,55,495.36
20171205,22,0,487.68
20171205,22,5,492.48
20171205,22,10,484.8
20171205,22,15,330.24
20171205,22,20,416.64
20171205,22,25,477.12
20171205,22,30,480.96
20171205,22,35,465.6
20171205,22,40,490.56
20171205,22,45,486.72
20171205,22,50,465.6
20171205,22,55,341.76
20171205,23,0,437.76
20171205,23,5,504.96
20171205,23,10,503.04
20171205,23,15,494.4
20171205,23,20,491.52
20171205,23,25,452.16
20171205,23,30,326.4
20171205,23,35,393.6
20171205,23,40,434.88
20171205,23,45,473.28
20171205,23,50,465.6
20171205,23,55,485.76
20171206,0,0,498.24
20171206,0,5,502.08
20171206,0,10,491.52
20171206,0,15,431.04
20171206,0,20,350.4
20171206,0,25,408
20171206,0,30,468.48
20171206,0,35,488.64
20171206,0,40,499.2
20171206,0,45,480
20171206,0,50,336
20171206,0,55,406.08
20171206,1,0,319.68
20171206,1,5,405.12
20171206,1,10,493.44
20171206,1,15,490.56
20171206,1,20,497.28
20171206,1,25,496.32
20171206,1,30,492.48
20171206,1,35,495.36
20171206,1,40,355.2
20171206,1,45,432
20171206,1,50,493.44
20171206,1,55,496.32
20171206,2,0,484.8
20171206,2,5,483.84
20171206,2,10,492.48
20171206,2,15,388.8
20171206,2,20,338.88
20171206,2,25,339.84
20171206,2,30,355.2
20171206,2,35,384
20171206,2,40,325.44
20171206,2,45,405.12
20171206,2,50,459.84
20171206,2,55,440.64
20171206,3,0,341.76
20171206,3,5,349.44
20171206,3,10,358.08
20171206,3,15,348.48
20171206,3,20,354.24
20171206,3,25,356.16
20171206,3,30,399.36
20171206,3,35,337.92
20171206,3,40,407.04
20171206,3,45,469.44
20171206,3,50,480
20171206,3,55,461.76
20171206,4,0,337.92
20171206,4,5,325.44
20171206,4,10,318.72
20171206,4,15,307.2
20171206,4,20,318.72
20171206,4,25,320.64
20171206,4,30,316.8
20171206,4,35,348.48
20171206,4,40,374.4
20171206,4,45,363.84
20171206,4,50,472.32
20171206,4,55,370.56
20171206,5,0,352.32
20171206,5,5,361.92
20171206,5,10,360
20171206,5,15,355.2
20171206,5,20,358.08
20171206,5,25,367.68
20171206,5,30,421.44
20171206,5,35,346.56
20171206,5,40,382.08
20171206,5,45,478.08
20171206,5,50,495.36
20171206,5,55,476.16
20171206,6,0,384.96
20171206,6,5,333.12
20171206,6,10,338.88
20171206,6,15,342.72
20171206,6,20,344.64
20171206,6,25,333.12
20171206,6,30,327.36
20171206,6,35,339.84
20171206,6,40,339.84
20171206,6,45,325.44
20171206,6,50,361.92
20171206,6,55,330.24
20171206,7,0,370.56
20171206,7,5,356.16
20171206,7,10,411.84
20171206,7,15,380.16
20171206,7,20,396.48
20171206,7,25,485.76
20171206,7,30,495.36
20171206,7,35,504.96
20171206,7,40,502.08
20171206,7,45,505.92
20171206,7,50,507.84
20171206,7,55,508.8
20171206,8,0,432.96
20171206,8,5,345.6
20171206,8,10,368.64
20171206,8,15,469.44
20171206,8,20,507.84
20171206,8,25,512.64
20171206,8,30,503.04
20171206,8,35,364.8
20171206,8,40,360
20171206,8,45,398.4
20171206,8,50,382.08
20171206,8,55,347.52
20171206,9,0,423.36
20171206,9,5,480
20171206,9,10,505.92
20171206,9,15,507.84
20171206,9,20,504.96
20171206,9,25,353.28
20171206,9,30,326.4
20171206,9,35,368.64
20171206,9,40,500.16
20171206,9,45,470.4
20171206,9,50,484.8
20171206,9,55,506.88
20171206,10,0,502.08
20171206,10,5,509.76
20171206,10,10,449.28
20171206,10,15,375.36
20171206,10,20,374.4
20171206,10,25,496.32
20171206,10,30,503.04
20171206,10,35,505.92
20171206,10,40,505.92
20171206,10,45,505.92
20171206,10,50,507.84
20171206,10,55,369.6
20171206,11,0,344.64
20171206,11,5,486.72
20171206,11,10,498.24
20171206,11,15,481.92
20171206,11,20,509.76
20171206,11,25,506.88
20171206,11,30,502.08
20171206,11,35,495.36
20171206,11,40,361.92
20171206,11,45,442.56
20171206,11,50,492.48
20171206,11,55,490.56
20171206,12,0,489.6
20171206,12,5,489.6
20171206,12,10,492.48
20171206,12,15,413.76
20171206,12,20,323.52
20171206,12,25,428.16
20171206,12,30,494.4
20171206,12,35,482.88
20171206,12,40,495.36
20171206,12,45,494.4
20171206,12,50,498.24
20171206,12,55,468.48
20171206,13,0,349.44
20171206,13,5,468.48
20171206,13,10,493.44
20171206,13,15,491.52
20171206,13,20,495.36
20171206,13,25,505.92
20171206,13,30,500.16
20171206,13,35,498.24
20171206,13,40,364.8
20171206,13,45,363.84
20171206,13,50,489.6
20171206,13,55,488.64
20171206,14,0,496.32
20171206,14,5,499.2
20171206,14,10,495.36
20171206,14,15,441.6
20171206,14,20,355.2
20171206,14,25,357.12
20171206,14,30,422.4
20171206,14,35,495.36
20171206,14,40,504
20171206,14,45,499.2
20171206,14,50,501.12
20171206,14,55,476.16
20171206,15,0,336.96
20171206,15,5,405.12
20171206,15,10,499.2
20171206,15,15,455.04
20171206,15,20,480.96
20171206,15,25,502.08
20171206,15,30,499.2
20171206,15,35,504
20171206,15,40,489.6
20171206,15,45,351.36
20171206,15,50,449.28
20171206,15,55,497.28
20171206,16,0,496.32
20171206,16,5,496.32
20171206,16,10,497.28
20171206,16,15,463.68
20171206,16,20,315.84
20171206,16,25,313.92
20171206,16,30,407.04
20171206,16,35,496.32
20171206,16,40,476.16
20171206,16,45,499.2
20171206,16,50,498.24
20171206,16,55,499.2
20171206,17,0,420.48
20171206,17,5,342.72
20171206,17,10,445.44
20171206,17,15,485.76
20171206,17,20,496.32
20171206,17,25,497.28
20171206,17,30,499.2
20171206,17,35,504
20171206,17,40,458.88
20171206,17,45,342.72
20171206,17,50,350.4
20171206,17,55,457.92
20171206,18,0,495.36
20171206,18,5,483.84
20171206,18,10,494.4
20171206,18,15,504
20171206,18,20,363.84
20171206,18,25,409.92
20171206,18,30,501.12
20171206,18,35,502.08
20171206,18,40,501.12
20171206,18,45,494.4
20171206,18,50,496.32
20171206,18,55,499.2
20171206,19,0,486.72
20171206,19,5,406.08
20171206,19,10,339.84
20171206,19,15,424.32
20171206,19,20,466.56
20171206,19,25,500.16
20171206,19,30,490.56
20171206,19,35,493.44
20171206,19,40,494.4
20171206,19,45,386.88
20171206,19,50,446.4
20171206,19,55,487.68
20171206,20,0,491.52
20171206,20,5,492.48
20171206,20,10,493.44
20171206,20,15,490.56
20171206,20,20,493.44
20171206,20,25,408.96
20171206,20,30,379.2
20171206,20,35,437.76
20171206,20,40,487.68
20171206,20,45,494.4
20171206,20,50,484.8
20171206,20,55,495.36
20171206,21,0,460.8
20171206,21,5,356.16
20171206,21,10,440.64
20171206,21,15,471.36
20171206,21,20,489.6
20171206,21,25,493.44
20171206,21,30,493.44
20171206,21,35,486.72
20171206,21,40,327.36
20171206,21,45,368.64
20171206,21,50,438.72
20171206,21,55,475.2
20171206,22,0,492.48
20171206,22,5,488.64
20171206,22,10,495.36
20171206,22,15,486.72
20171206,22,20,372.48
20171206,22,25,395.52
20171206,22,30,473.28
20171206,22,35,491.52
20171206,22,40,491.52
20171206,22,45,481.92
20171206,22,50,489.6
20171206,22,55,440.64
20171206,23,0,328.32
20171206,23,5,407.04
20171206,23,10,451.2
20171206,23,15,501.12
20171206,23,20,492.48
20171206,23,25,494.4
20171206,23,30,490.56
20171206,23,35,424.32
20171206,23,40,340.8
20171206,23,45,408
20171206,23,50,446.4
20171206,23,55,462.72
20171207,0,0,470.4
20171207,0,5,477.12
20171207,0,10,485.76
20171207,0,15,470.4
20171207,0,20,403.2
20171207,0,25,333.12
20171207,0,30,427.2
20171207,0,35,491.52
20171207,0,40,499.2
20171207,0,45,494.4
20171207,0,50,495.36
20171207,0,55,498.24
20171207,1,0,393.6
20171207,1,5,341.76
20171207,1,10,469.44
20171207,1,15,498.24
20171207,1,20,501.12
20171207,1,25,494.4
20171207,1,30,485.76
20171207,1,35,385.92
20171207,1,40,334.08
20171207,1,45,436.8
20171207,1,50,470.4
20171207,1,55,484.8
20171207,2,0,486.72
20171207,2,5,500.16
20171207,2,10,497.28
20171207,2,15,479.04
20171207,2,20,444.48
20171207,2,25,343.68
20171207,2,30,418.56
20171207,2,35,390.72
20171207,2,40,348.48
20171207,2,45,396.48
20171207,2,50,487.68
20171207,2,55,467.52
20171207,3,0,329.28
20171207,3,5,336
20171207,3,10,346.56
20171207,3,15,329.28
20171207,3,20,331.2
20171207,3,25,422.4
20171207,3,30,466.56
20171207,3,35,493.44
20171207,3,40,492.48
20171207,3,45,490.56
20171207,3,50,490.56
20171207,3,55,457.92
20171207,4,0,404.16
20171207,4,5,378.24
20171207,4,10,372.48
20171207,4,15,450.24
20171207,4,20,470.4
20171207,4,25,489.6
20171207,4,30,489.6
20171207,4,35,390.72
20171207,4,40,341.76
20171207,4,45,331.2
20171207,4,50,390.72
20171207,4,55,339.84
20171207,5,0,375.36
20171207,5,5,443.52
20171207,5,10,493.44
20171207,5,15,460.8
20171207,5,20,494.4
20171207,5,25,362.88
20171207,5,30,343.68
20171207,5,35,419.52
20171207,5,40,480
20171207,5,45,487.68
20171207,5,50,495.36
20171207,5,55,492.48
20171207,6,0,490.56
20171207,6,5,491.52
20171207,6,10,498.24
20171207,6,15,413.76
20171207,6,20,322.56
20171207,6,25,415.68
20171207,6,30,497.28
20171207,6,35,504
20171207,6,40,464.64
20171207,6,45,476.16
20171207,6,50,361.92
20171207,6,55,378.24
20171207,7,0,399.36
20171207,7,5,404.16
20171207,7,10,503.04
20171207,7,15,493.44
20171207,7,20,499.2
20171207,7,25,504.96
20171207,7,30,502.08
20171207,7,35,412.8
20171207,7,40,331.2
20171207,7,45,449.28
20171207,7,50,479.04
20171207,7,55,505.92
20171207,8,0,508.8
20171207,8,5,506.88
